test_name,start_time,end_time,cfg_if_txqlen,cfg_use_uring,cfg_parallel,cfg_poll_trigger,cfg_poll_timeout,cfg_queue_depth,cfg_buffer_size,cpu_affinity,reads_cnt,reads_success,reads_failed,writes_cnt,writes_success,writes_failed,syscall_cnt,real,cpu_time,user,sys,cpu_percent,iops_nat1,iopcpus_nat1,eth1_tx_packets,eth1_tx_bytes,eth1_tx_errors,eth1_tx_drops,eth1_tx_overrun,eth1_rx_packets,eth1_rx_bytes,eth1_rx_errors,eth1_rx_drops,eth1_rx_overrun,eth1_pps,eth1_bps,eth1_bitps,eth1_packet_loss,nat1_tx_packets,nat1_tx_bytes,nat1_tx_errors,nat1_tx_drops,nat1_tx_overrun,nat1_rx_packets,nat1_rx_bytes,nat1_rx_errors,nat1_rx_drops,nat1_rx_overrun,nat1_pps,nat1_bps,nat1_bitps,nat1_packet_loss,eth2_tx_packets,eth2_tx_bytes,eth2_tx_errors,eth2_tx_drops,eth2_tx_overrun,eth2_rx_packets,eth2_rx_bytes,eth2_rx_errors,eth2_rx_drops,eth2_rx_overrun,eth2_pps,eth2_bps,eth2_bitps,eth2_packet_loss,context_switches,voluntary_context_switches,involuntary_context_switches
liburing256_32G_4800Mbit,60288.555191453,60354.644279505,1000,2,0,1000,1000,256,2048,0,17337952,17337952,0,17337952,17337952,0,229292,66.89088,65.252406,4.884280,60.368126,98,524000,531000,21,2500,0,0,0,21756677,32417417123,0,0,0,329000,490511000,3924088000,0.00,17337952,25590763970,0,4418742,0,17337952,25590763970,0,0,0,262000,387216000,3097728000,20.31,16911062,25197452196,0,0,0,21,2500,0,0,0,255000,381265000,3050120000,0.00,712,456,256
liburing256_32G_4800Mbit,60356.648817458,60422.571086088,1000,2,0,1000,1000,256,2048,0,17286046,17286046,0,17286046,17286046,0,233802,65.922268,65.304731,4.899964,60.404767,99,524000,529000,21,2505,0,0,0,21791628,32469495538,0,0,0,330000,492544000,3940352000,0.00,17286046,25514150721,0,4505599,0,17286046,25514150721,0,0,0,262000,387035000,3096280000,20.68,17065604,25427719778,0,0,0,21,2505,0,0,0,258000,385724000,3085792000,0.00,913,429,484
liburing256_32G_4800Mbit,60424.576071804,60487.978937351,1000,2,0,1000,1000,256,2048,0,14753547,14753547,0,14753547,14753547,0,181662,63.402865,62.942619,4.66683,58.875936,99,465000,468000,21,2503,0,0,0,21963005,32724847270,0,0,0,346000,516148000,4129184000,0.00,14753547,21776182197,0,7209475,0,14753547,21776182197,0,0,0,232000,343462000,2747696000,32.83,14712776,21922006060,0,0,0,21,2503,0,0,0,232000,345762000,2766096000,0.00,1041,183,858
liburing256_32G_4800Mbit,60489.983856760,60555.735456258,1000,2,0,1000,1000,256,2048,0,17083983,17083983,0,17083983,17083983,0,233248,65.751599,65.69234,4.872921,60.196313,98,519000,525000,21,2504,0,0,0,21760084,32422494978,0,0,0,330000,493110000,3944880000,0.00,17083983,25215905732,0,4676118,0,17083983,25215905732,0,0,0,259000,383506000,3068048000,21.49,16770147,24987488848,0,0,0,21,2504,0,0,0,255000,380032000,3040256000,0.00,807,451,356
liburing512_32G_4800Mbit,60570.50238043,60635.532762218,1000,2,0,1000,1000,512,2048,0,17403874,17403362,512,17403362,17403362,0,114185,65.482524,64.881395,5.227160,59.654235,99,531000,536000,20,2459,0,0,0,21991609,32767468678,0,0,0,335000,500404000,4003232000,0.00,17403362,25687309135,0,4588265,0,17403362,25687309135,0,0,0,265000,392280000,3138240000,20.86,17172744,25587358380,0,0,0,21,2501,0,0,0,262000,390754000,3126032000,0.00,492,204,288
liburing512_32G_4800Mbit,60637.537794044,60702.447161387,1000,2,0,1000,1000,512,2048,0,17451428,17451428,0,17451428,17451428,0,114988,64.909367,64.453130,5.251947,59.201183,99,537000,541000,21,2498,0,0,0,21943857,32696316749,0,0,0,338000,503725000,4029800000,0.00,17451428,25758254547,0,4492446,0,17451428,25758254547,0,0,0,268000,396836000,3174688000,20.47,17260477,25718079101,0,0,0,22,2540,0,0,0,265000,396217000,3169736000,0.00,344,164,180
liburing512_32G_4800Mbit,60704.452092786,60769.759572432,1000,2,0,1000,1000,512,2048,0,16991119,16991119,0,16991119,16991119,0,111752,65.307479,64.631039,5.168545,59.462494,98,520000,525000,21,2506,0,0,0,22050056,32854551833,0,0,0,337000,503078000,4024624000,0.00,16991119,25078838468,0,5058954,0,16991119,25078838468,0,0,0,260000,384014000,3072112000,22.94,16759461,24971566706,0,0,0,21,2506,0,0,0,256000,382371000,3058968000,0.00,443,168,275
liburing512_32G_4800Mbit,60771.764273389,60835.531405914,1000,2,0,1000,1000,512,2048,0,15670808,15670808,0,15670808,15670808,0,100880,63.767132,63.389545,4.688684,58.700861,99,491000,494000,21,2506,0,0,0,21996344,32774522377,0,0,0,344000,513973000,4111784000,0.00,15670808,23130059433,0,6325553,0,15670808,23130059433,0,0,0,245000,362727000,2901816000,28.76,15638230,23300932517,0,0,0,21,2506,0,0,0,245000,365407000,2923256000,0.00,890,90,800
liburing512_32G_4800Mbit,60837.536179869,60902.405741915,1000,2,0,1000,1000,512,2048,0,17307256,17307256,0,17307256,17307256,0,114820,64.869562,64.236400,5.62109,59.174291,99,533000,538000,22,2548,0,0,0,21898433,32628632117,0,0,0,337000,502992000,4023936000,0.00,17307256,25545456682,0,4591193,0,17307256,25545456682,0,0,0,266000,393800000,3150400000,20.97,17112639,25497803376,0,0,0,20,2464,0,0,0,263000,393066000,3144528000,0.00,668,156,512
liburing1024_32G_4800Mbit,60916.714009390,60981.269012063,1000,2,0,1000,1000,1024,2048,0,16983417,16982393,1024,16982393,16982393,0,56783,64.555002,63.994797,4.773312,59.221485,99,526000,530000,20,2464,0,0,0,22000235,32780321418,0,0,0,340000,507789000,4062312000,0.00,16982393,25065958896,0,5017860,0,16982393,25065958896,0,0,0,263000,388288000,3106304000,22.81,16624706,24770781760,0,0,0,21,2506,0,0,0,257000,383715000,3069720000,0.00,580,68,512
liburing1024_32G_4800Mbit,60983.273955896,61048.299867316,1000,2,0,1000,1000,1024,2048,0,17121606,17121606,0,17121606,17121606,0,56502,65.25911,64.399301,4.977869,59.421432,99,526000,531000,22,2545,0,0,0,22013618,32800257768,0,0,0,338000,504425000,4035400000,0.00,17121606,25271435857,0,4892028,0,17121606,25271435857,0,0,0,263000,388641000,3109128000,22.22,16731676,24930167059,0,0,0,21,2503,0,0,0,257000,383393000,3067144000,0.00,742,75,667
liburing1024_32G_4800Mbit,61050.304823735,61114.587238649,1000,2,0,1000,1000,1024,2048,0,17313306,17313306,0,17313306,17313306,0,57202,64.282414,63.894726,5.96927,58.797799,99,538000,541000,21,2502,0,0,0,21999881,32779792508,0,0,0,342000,509937000,4079496000,0.00,17313306,25554386478,0,4686592,0,17313306,25554386478,0,0,0,269000,397535000,3180280000,21.30,17031039,25376217928,0,0,0,21,2502,0,0,0,264000,394763000,3158104000,0.00,498,73,425
liburing1024_32G_4800Mbit,61116.592173977,61181.229666328,1000,2,0,1000,1000,1024,2048,0,17369668,17369668,0,17369668,17369668,0,59130,64.637492,64.30311,5.385980,58.644331,99,537000,542000,21,2504,0,0,0,22048807,32852690825,0,0,0,341000,508264000,4066112000,0.00,17369668,25637576792,0,4679156,0,17369668,25637576792,0,0,0,268000,396639000,3173112000,21.22,17034574,25381485078,0,0,0,21,2504,0,0,0,263000,392677000,3141416000,0.00,382,78,304
liburing1024_32G_4800Mbit,61183.234537324,61247.67522060,1000,2,0,1000,1000,1024,2048,0,16983440,16983440,0,16983440,16983440,0,57124,63.832984,63.203082,4.917344,58.285738,99,532000,537000,21,2503,0,0,0,21932605,32679549844,0,0,0,343000,511961000,4095688000,0.00,16983440,25067504262,0,4949182,0,16983440,25067504262,0,0,0,266000,392710000,3141680000,22.57,16622111,24766915207,0,0,0,21,2503,0,0,0,260000,388001000,3104008000,0.00,446,75,371
liburing2048_32G_4800Mbit,61261.385776493,61325.581287271,1000,2,0,1000,1000,2048,2048,0,16606381,16604333,2048,16604333,16604333,0,30049,64.195510,63.522094,4.727672,58.794422,98,517000,522000,20,2458,0,0,0,22046738,32849609462,0,0,0,343000,511716000,4093728000,0.00,16604333,24507942327,0,5442423,0,16604333,24507942327,0,0,0,258000,381773000,3054184000,24.69,16280096,24257312857,0,0,0,21,2500,0,0,0,253000,377869000,3022952000,0.00,341,28,313
liburing2048_32G_4800Mbit,61327.586299588,61391.274623255,1000,2,0,1000,1000,2048,2048,0,16384815,16384815,0,16384815,16384815,0,29518,63.688323,63.334785,4.946159,58.388626,99,514000,517000,21,2504,0,0,0,22021054,32811340278,0,0,0,345000,515188000,4121504000,0.00,16384815,24183933764,0,5636256,0,16384815,24183933764,0,0,0,257000,379725000,3037800000,25.59,16010303,23855322736,0,0,0,20,2462,0,0,0,251000,374565000,2996520000,0.00,300,20,280
liburing2048_32G_4800Mbit,61393.279352300,61456.934137613,1000,2,0,1000,1000,2048,2048,0,16582477,16582477,0,16582477,16582477,0,30594,63.654785,63.316452,4.899204,58.417248,99,521000,523000,21,2505,0,0,0,22028695,32822725369,0,0,0,346000,515642000,4125136000,0.00,16582477,24475682878,0,5446235,0,16582477,24475682878,0,0,0,260000,384511000,3076088000,24.72,16240428,24198207539,0,0,0,21,2505,0,0,0,255000,380152000,3041216000,0.00,292,17,275
liburing2048_32G_4800Mbit,61458.938873051,61521.998233262,1000,2,0,1000,1000,2048,2048,0,16458599,16458599,0,16458599,16458599,0,29736,63.59360,62.707082,4.748105,57.958977,99,522000,524000,21,2496,0,0,0,22061073,32870968588,0,0,0,349000,521273000,4170184000,0.00,16458599,24292838940,0,5602491,0,16458599,24292838940,0,0,0,261000,385239000,3081912000,25.40,16082471,23962853056,0,0,0,20,2454,0,0,0,255000,380006000,3040048000,0.00,243,21,222
liburing2048_32G_4800Mbit,61524.1962981,61587.678443532,1000,2,0,1000,1000,2048,2048,0,16489566,16489566,0,16489566,16489566,0,30326,63.676480,63.354189,4.886191,58.467998,99,517000,520000,21,2498,0,0,0,22079812,32898889696,0,0,0,346000,516660000,4133280000,0.00,16489566,24338546232,0,5590263,0,16489566,24338546232,0,0,0,258000,382224000,3057792000,25.32,16188996,24121573856,0,0,0,21,2498,0,0,0,254000,378817000,3030536000,0.00,238,18,220
io_1core_32G_4800Mbit,84796.552922925,84858.965918663,1000,0,0,1000,1000,1,2048,1,4958026,4957990,36,4957990,4957990,0,9916016,62.412995,61.398891,6.335532,55.63359,98,158000,161000,22,2570,0,0,0,21706519,32342678867,0,0,0,347000,518212000,4145696000,0.00,4957990,7317935803,0,16748547,0,4957990,7317935803,0,0,0,79000,117252000,938016000,77.16,4957733,7386989151,0,0,0,22,2570,0,0,0,79000,118358000,946864000,0.00,821,36,785
io_1core_32G_4800Mbit,84860.970839817,84923.780524383,1000,0,0,1000,1000,1,2048,1,5215013,5214679,334,5214679,5214679,0,10429692,62.809684,62.275120,6.379027,55.896093,99,166000,167000,22,2544,0,0,0,21716859,32358086855,0,0,0,345000,515182000,4121456000,0.00,5214679,7696813024,0,16502196,0,5214679,7696813024,0,0,0,83000,122543000,980344000,75.99,5214585,7769702914,0,0,0,20,2460,0,0,0,83000,123703000,989624000,0.00,1111,309,802
io_1core_32G_4800Mbit,84925.785528435,84987.829516817,1000,0,0,1000,1000,1,2048,1,5053482,5053440,42,5053440,5053440,0,10106922,62.43988,61.520219,6.355610,55.164609,99,162000,164000,22,2548,0,0,0,21669153,32287004919,0,0,0,349000,520397000,4163176000,0.00,5053440,7458824268,0,16615729,0,5053440,7458824268,0,0,0,81000,120220000,961760000,76.68,5053352,7529464300,0,0,0,22,2576,0,0,0,81000,121358000,970864000,0.00,793,42,751
io_1core_32G_4800Mbit,84989.834434104,85052.96875841,1000,0,0,1000,1000,1,2048,1,5171022,5170984,38,5170984,5170984,0,10342006,62.262441,61.725536,6.408991,55.316545,99,166000,167000,22,2548,0,0,0,21734742,32384732523,0,0,0,349000,520136000,4161088000,0.00,5170984,7632319206,0,16563774,0,5170984,7632319206,0,0,0,83000,122583000,980664000,76.21,5170898,7704607834,0,0,0,21,2506,0,0,0,83000,123744000,989952000,0.00,816,36,780
io_1core_32G_4800Mbit,85054.101640617,85115.3149023,1000,0,0,1000,1000,1,2048,1,4890637,4890599,38,4890599,4890599,0,9781236,60.901508,60.582809,6.58373,54.524436,99,160000,161000,21,2500,0,0,0,21618396,32211379856,0,0,0,354000,528913000,4231304000,0.00,4890599,7218470942,0,16727814,0,4890599,7218470942,0,0,0,80000,118527000,948216000,77.38,4890505,7286822266,0,0,0,21,2500,0,0,0,80000,119650000,957200000,0.00,776,37,739
liburing1_1core_32G_4800Mbit,85125.310089536,85187.589895690,1000,2,0,1000,1000,1,2048,1,4478670,4478669,1,4478669,4478669,0,8957339,62.279806,61.627434,7.368916,54.258518,98,143000,145000,20,2461,0,0,0,21795578,32475381065,0,0,0,349000,521449000,4171592000,0.00,4478669,6610462269,0,17316927,0,4478669,6610462269,0,0,0,71000,106142000,849136000,79.45,4478580,6673052572,0,0,0,22,2545,0,0,0,71000,107147000,857176000,0.00,989,33,956
liburing1_1core_32G_4800Mbit,85189.594986236,85250.706267839,1000,2,0,1000,1000,1,2048,1,4396176,4396176,0,4396176,4396176,0,8792352,61.111281,60.590446,7.164617,53.425829,99,143000,145000,21,2503,0,0,0,21845643,32549976466,0,0,0,357000,532636000,4261088000,0.00,4396176,6488702600,0,17449484,0,4396176,6488702600,0,0,0,71000,106178000,849424000,79.88,4396091,6550145409,0,0,0,21,2503,0,0,0,71000,107184000,857472000,0.00,1008,28,980
liburing1_1core_32G_4800Mbit,85252.711606214,85313.644335223,1000,2,0,1000,1000,1,2048,1,4400096,4400096,0,4400096,4400096,0,8800192,60.932729,60.419330,7.35666,53.383664,99,144000,145000,21,2498,0,0,0,21877451,32597370383,0,0,0,359000,534979000,4279832000,0.00,4400096,6494488512,0,17477372,0,4400096,6494488512,0,0,0,72000,106585000,852680000,79.89,4400009,6555981778,0,0,0,22,2540,0,0,0,72000,107595000,860760000,0.00,989,30,959
liburing1_1core_32G_4800Mbit,85315.649024405,85376.471673449,1000,2,0,1000,1000,1,2048,1,4300952,4300952,0,4300952,4300952,0,8601904,60.822649,60.314406,7.90486,53.223920,99,141000,142000,21,2501,0,0,0,21877586,32597572958,0,0,0,359000,535950000,4287600000,0.00,4300952,6348151973,0,17576651,0,4300952,6348151973,0,0,0,70000,104372000,834976000,80.34,4300854,6408243726,0,0,0,20,2459,0,0,0,70000,105360000,842880000,0.00,1006,31,975
liburing1_1core_32G_4800Mbit,85378.476883128,85439.757499252,1000,2,0,1000,1000,1,2048,1,4441328,4441328,0,4441328,4441328,0,8882656,61.280616,60.768355,7.207054,53.561301,99,144000,146000,21,2500,0,0,0,21834503,32533377863,0,0,0,356000,530897000,4247176000,0.00,4441328,6555346946,0,17393192,0,4441328,6555346946,0,0,0,72000,106973000,855784000,79.66,4441255,6617439766,0,0,0,21,2500,0,0,0,72000,107986000,863888000,0.00,999,31,968
liburing2_1core_32G_4800Mbit,85450.330043304,85511.533590340,1000,2,0,1000,1000,2,2048,1,4959634,4959632,2,4959632,4959632,0,6838329,61.203547,60.372648,6.431780,53.940868,98,162000,164000,20,2458,0,0,0,21802153,32485176389,0,0,0,356000,530777000,4246216000,0.00,4959632,7320360805,0,16842539,0,4959632,7320360805,0,0,0,81000,119607000,956856000,77.25,4959385,7389452069,0,0,0,20,2458,0,0,0,81000,120736000,965888000,0.00,1104,38,1066
liburing2_1core_32G_4800Mbit,85513.538629187,85575.853211576,1000,2,0,1000,1000,2,2048,1,5308685,5308685,0,5308685,5308685,0,6557824,62.314582,61.766173,6.647378,55.118795,99,170000,171000,21,2503,0,0,0,21914013,32651847763,0,0,0,351000,523988000,4191904000,0.00,5308685,7835565881,0,16605345,0,5308685,7835565881,0,0,0,85000,125743000,1005944000,75.77,5307653,7908372786,0,0,0,21,2503,0,0,0,85000,126911000,1015288000,0.00,1211,54,1157
liburing2_1core_32G_4800Mbit,85577.858116321,85638.257175632,1000,2,0,1000,1000,2,2048,1,5552000,5552000,0,5552000,5552000,0,5552048,60.399059,59.870592,6.151305,53.719287,99,183000,185000,21,2505,0,0,0,21869620,32585702193,0,0,0,362000,539507000,4316056000,0.00,5552000,8194698823,0,16317637,0,5552000,8194698823,0,0,0,91000,135676000,1085408000,74.61,5551597,8271850794,0,0,0,20,2463,0,0,0,91000,136953000,1095624000,0.00,1132,34,1098
liburing2_1core_32G_4800Mbit,85640.262223626,85700.777857589,1000,2,0,1000,1000,2,2048,1,5486984,5486984,0,5486984,5486984,0,5487012,60.515633,59.978795,6.52630,53.926165,99,181000,182000,21,2503,0,0,0,22086983,32909573067,0,0,0,364000,543825000,4350600000,0.00,5486984,8098735209,0,16600016,0,5486984,8098735209,0,0,0,90000,133830000,1070640000,75.16,5485807,8173823698,0,0,0,20,2461,0,0,0,90000,135071000,1080568000,0.00,1183,37,1146
liburing2_1core_32G_4800Mbit,85702.783642246,85763.28262045,1000,2,0,1000,1000,2,2048,1,5104903,5104903,0,5104903,5104903,0,6170914,60.244619,59.712398,6.44136,53.668262,99,169000,170000,21,2501,0,0,0,22026622,32819635176,0,0,0,365000,544778000,4358224000,0.00,5104904,7534785126,0,16921735,0,5104903,7534785074,0,0,0,84000,125071000,1000568000,76.82,5104548,7605747763,0,0,0,21,2501,0,0,0,84000,126249000,1009992000,0.00,1148,36,1112
liburing4_1core_32G_4800Mbit,85773.563226470,85835.323240024,1000,2,0,1000,1000,4,2048,1,6406993,6406989,4,6406989,6406989,0,3994623,61.760013,60.705240,5.54271,55.650969,98,207000,211000,20,2459,0,0,0,21935763,32684256713,0,0,0,355000,529214000,4233712000,0.00,6406989,9456662585,0,15528792,0,6406989,9456662585,0,0,0,103000,153119000,1224952000,70.79,6404679,9542941528,0,0,0,21,2501,0,0,0,103000,154516000,1236128000,0.00,1134,84,1050
liburing4_1core_32G_4800Mbit,85837.328081692,85898.755236033,1000,2,0,1000,1000,4,2048,1,7026105,7026105,0,7026105,7026105,0,4006208,61.427154,60.849989,4.940756,55.909233,99,228000,230000,25,2775,0,0,0,21706852,32343169379,0,0,0,353000,526530000,4212240000,0.00,7026105,10370469279,0,14680771,0,7026105,10370469279,0,0,0,114000,168825000,1350600000,67.63,7021070,10461362730,0,0,0,27,2934,0,0,0,114000,170305000,1362440000,0.00,1385,202,1183
liburing4_1core_32G_4800Mbit,85900.760109424,85963.267886772,1000,2,0,1000,1000,4,2048,1,7316160,7316160,0,7316160,7316160,0,3658608,62.507777,62.150667,5.174258,56.976409,99,234000,235000,21,2502,0,0,0,21695572,32326372098,0,0,0,347000,517164000,4137312000,0.00,7316160,10798598982,0,14379429,0,7316160,10798598982,0,0,0,117000,172758000,1382064000,66.28,7309463,10891069688,0,0,0,21,2502,0,0,0,116000,174237000,1393896000,0.00,1188,89,1099
liburing4_1core_32G_4800Mbit,85965.272762136,86027.449872089,1000,2,0,1000,1000,4,2048,1,7172463,7172463,0,7172463,7172463,0,3858904,62.177109,61.609672,5.184278,56.425394,99,230000,232000,21,2505,0,0,0,21694566,32324871737,0,0,0,348000,519884000,4159072000,0.00,7172463,10586502215,0,14522120,0,7172463,10586502215,0,0,0,115000,170263000,1362104000,66.94,7167362,10679340648,0,0,0,20,2463,0,0,0,115000,171757000,1374056000,0.00,1216,110,1106
liburing4_1core_32G_4800Mbit,86029.454842335,86092.591089180,1000,2,0,1000,1000,4,2048,1,7240904,7240904,0,7240904,7240904,0,3620570,63.136246,62.550259,5.32999,57.517260,99,229000,231000,21,2504,0,0,0,21803914,32487800257,0,0,0,345000,514568000,4116544000,0.00,7240904,10687521130,0,14563027,0,7240904,10687521130,0,0,0,114000,169277000,1354216000,66.79,7235767,10781262650,0,0,0,21,2504,0,0,0,114000,170762000,1366096000,0.00,1142,78,1064
liburing8_1core_32G_4800Mbit,86102.896238613,86165.91702655,1000,2,0,1000,1000,8,2048,1,7909397,7909389,8,7909389,7909389,0,2231335,62.195464,61.662969,3.959849,57.703120,99,254000,256000,20,2460,0,0,0,21635393,32236706838,0,0,0,347000,518316000,4146528000,0.00,7909389,11674204988,0,13726022,0,7909389,11674204988,0,0,0,127000,187703000,1501624000,63.44,7879304,11740132780,0,0,0,21,2502,0,0,0,126000,188763000,1510104000,0.00,1198,168,1030
liburing8_1core_32G_4800Mbit,86167.96896316,86230.644366739,1000,2,0,1000,1000,8,2048,1,8132896,8132896,0,8132896,8132896,0,2300770,63.547470,62.937203,4.325580,58.611623,99,255000,258000,21,2503,0,0,0,21637728,32240183117,0,0,0,340000,507343000,4058744000,0.00,8132896,12004101321,0,13504849,0,8132896,12004101321,0,0,0,127000,188901000,1511208000,62.41,8111921,12086732110,0,0,0,21,2503,0,0,0,127000,190201000,1521608000,0.00,1385,242,1143
liburing8_1core_32G_4800Mbit,86232.649303617,86296.978373268,1000,2,0,1000,1000,8,2048,1,8544715,8544715,0,8544715,8544715,0,2598680,64.329069,63.792212,4.421942,59.370270,99,265000,267000,21,2501,0,0,0,21635415,32236738167,0,0,0,336000,501122000,4008976000,0.00,8544715,12611946160,0,13090717,0,8544715,12611946160,0,0,0,132000,196053000,1568424000,60.51,8517887,12691622895,0,0,0,20,2459,0,0,0,132000,197292000,1578336000,0.00,1866,724,1142
liburing8_1core_32G_4800Mbit,86298.984860004,86390.284015330,1000,2,0,1000,1000,8,2048,1,11582889,11582889,0,11582889,11582889,0,3252596,91.299155,88.883591,6.216162,82.667429,97,253000,260000,22,2546,0,0,0,21217707,31614351800,0,0,0,232000,346272000,2770176000,0.00,11582889,17096290988,0,9634834,0,11582889,17096290988,0,0,0,126000,187256000,1498048000,45.41,11473708,17095794738,0,0,0,21,2504,0,0,0,125000,187250000,1498000000,0.00,6234,4534,1700
liburing8_1core_32G_4800Mbit,86392.289476440,86483.308804307,1000,2,0,1000,1000,8,2048,1,11632908,11632908,0,11632908,11632908,0,3294210,91.19327,88.11624,6.190400,81.821224,96,255000,264000,22,2545,0,0,0,21161029,31529900159,0,0,0,232000,346410000,2771280000,0.00,11632908,17170119033,0,9528137,0,11632908,17170119033,0,0,0,127000,188643000,1509144000,45.03,11540329,17195060030,0,0,0,21,2503,0,0,0,126000,188917000,1511336000,0.00,6724,4976,1748
liburing16_1core_32G_4800Mbit,86493.921263836,86583.741735618,1000,2,0,1000,1000,16,2048,1,12062718,12062702,16,12062702,12062702,0,1981405,89.820471,85.947265,5.341452,80.605813,95,268000,280000,21,2499,0,0,0,21065174,31387073385,0,0,0,234000,349444000,2795552000,0.00,12062702,17804490701,0,9002489,0,12062702,17804490701,0,0,0,134000,198224000,1585792000,42.74,11983935,17856028698,0,0,0,21,2499,0,0,0,133000,198797000,1590376000,0.00,5531,3871,1660
liburing16_1core_32G_4800Mbit,86585.746406604,86668.340628200,1000,2,0,1000,1000,16,2048,1,11332983,11332983,0,11332983,11332983,0,1807738,82.594221,79.73910,5.112063,73.961847,95,274000,286000,22,2545,0,0,0,20253666,30177929286,0,0,0,245000,365376000,2923008000,0.00,11332983,16727429730,0,8920699,0,11332983,16727429730,0,0,0,137000,202525000,1620200000,44.04,11224231,16724074007,0,0,0,21,2503,0,0,0,135000,202485000,1619880000,0.00,5754,4171,1583
liburing16_1core_32G_4800Mbit,86670.345775183,86755.127967987,1000,2,0,1000,1000,16,2048,1,11896128,11896128,0,11896128,11896128,0,1754070,84.782192,81.93152,5.343872,75.749280,95,280000,293000,22,2544,0,0,0,20881021,31112688238,0,0,0,246000,366972000,2935776000,0.00,11896128,17558631751,0,8984909,0,11896128,17558631751,0,0,0,140000,207103000,1656824000,43.03,11759586,17521751511,0,0,0,22,2544,0,0,0,138000,206668000,1653344000,0.00,5279,3591,1688
liburing16_1core_32G_4800Mbit,86757.133356882,86841.496427217,1000,2,0,1000,1000,16,2048,1,12058347,12058347,0,12058347,12058347,0,1805912,84.363070,81.114767,5.417902,75.696865,96,285000,297000,22,2542,0,0,0,21260562,31678205751,0,0,0,252000,375498000,3003984000,0.00,12058347,17798066993,0,9202231,0,12058347,17798066993,0,0,0,142000,210970000,1687760000,43.28,11924425,17767363069,0,0,0,21,2500,0,0,0,141000,210606000,1684848000,0.00,5583,3918,1665
liburing16_1core_32G_4800Mbit,86843.503215660,86928.369634476,1000,2,0,1000,1000,16,2048,1,11987205,11987205,0,11987205,11987205,0,1780812,84.866418,81.640739,5.451809,76.188930,96,282000,293000,22,2540,0,0,0,21282348,31710665469,0,0,0,250000,373655000,2989240000,0.00,11987205,17693061400,0,9295159,0,11987205,17693061400,0,0,0,141000,208482000,1667856000,43.68,11830725,17627750070,0,0,0,21,2498,0,0,0,139000,207712000,1661696000,0.00,4841,3139,1702
liburing32_1core_32G_4800Mbit,86938.837890932,87021.277941979,1000,2,0,1000,1000,32,2048,1,12182861,12182829,32,12182829,12182829,0,1015615,82.440051,79.997457,4.422268,75.575189,97,295000,304000,21,2499,0,0,0,21362897,31830684921,0,0,0,259000,386107000,3088856000,0.00,12182829,17981802419,0,9180085,0,12182829,17981802419,0,0,0,147000,218119000,1744952000,42.97,12092794,18018232874,0,0,0,21,2499,0,0,0,146000,218561000,1748488000,0.00,4112,2538,1574
liburing32_1core_32G_4800Mbit,87023.282865508,87088.867405396,1000,2,0,1000,1000,32,2048,1,10510504,10510504,0,10510504,10510504,0,866632,65.584539,64.738942,3.672096,61.66846,98,320000,324000,21,2499,0,0,0,21539182,32093349577,0,0,0,328000,489347000,3914776000,0.00,10510504,15513450725,0,11028695,0,10510504,15513450725,0,0,0,160000,236543000,1892344000,51.20,10455775,15579076018,0,0,0,20,2457,0,0,0,159000,237543000,1900344000,0.00,1582,520,1062
liburing32_1core_32G_4800Mbit,87090.872288885,87154.474186024,1000,2,0,1000,1000,32,2048,1,10120984,10120984,0,10120984,10120984,0,761846,63.601897,62.878664,3.436308,59.442356,98,318000,321000,21,2500,0,0,0,21551497,32111698926,0,0,0,338000,504892000,4039136000,0.00,10120984,14938519205,0,11430530,0,10120984,14938519205,0,0,0,159000,234878000,1879024000,53.04,10077681,15015714509,0,0,0,21,2500,0,0,0,158000,236092000,1888736000,0.00,1356,335,1021
liburing32_1core_32G_4800Mbit,87156.479074006,87219.956354617,1000,2,0,1000,1000,32,2048,1,10081843,10081843,0,10081843,10081843,0,832284,63.477280,62.965021,3.330698,59.634323,99,317000,320000,24,2705,0,0,0,21679037,32301726446,0,0,0,341000,508872000,4070976000,0.00,10081843,14880739989,0,11597213,0,10081843,14880739989,0,0,0,158000,234427000,1875416000,53.50,10051359,14976493342,0,0,0,23,2663,0,0,0,158000,235935000,1887480000,0.00,1350,357,993
liburing32_1core_32G_4800Mbit,87221.961070625,87285.128510861,1000,2,0,1000,1000,32,2048,1,10161509,10161509,0,10161509,10161509,0,786402,63.167440,62.492223,3.347446,59.144777,98,321000,325000,21,2501,0,0,0,21610114,32199039680,0,0,0,342000,509744000,4077952000,0.00,10161509,14998334107,0,11448622,0,10161509,14998334107,0,0,0,160000,237439000,1899512000,52.98,10121042,15080323848,0,0,0,20,2459,0,0,0,160000,238737000,1909896000,0.00,1363,330,1033
liburing64_1core_32G_4800Mbit,87295.446990602,87358.638193813,1000,2,0,1000,1000,64,2048,1,11513882,11513818,64,11513818,11513818,0,485147,63.191203,62.519790,3.563402,58.956388,98,364000,368000,20,2462,0,0,0,21746874,32402813528,0,0,0,344000,512775000,4102200000,0.00,11513818,16994342194,0,10233074,0,11513818,16994342194,0,0,0,182000,268936000,2151488000,47.06,11449265,17059374670,0,0,0,21,2504,0,0,0,181000,269965000,2159720000,0.00,1311,361,950
